Angle,Intensity
8.966072445,320
8.974428079,348
8.982783714,347
8.991139348,377
8.999494983,344
9.007850617,330
9.016206252,331
9.024561886,348
9.032917521,342
9.041273156,320
9.04962879,333
9.057984425,327
9.066340059,331
9.074695694,284
9.083051328,351
9.091406963,340
9.099762597,291
9.108118232,337
9.116473866,350
9.124829501,361
9.133185135,336
9.14154077,321
9.149896404,370
9.158252039,323
9.166607673,361
9.174963308,321
9.183318943,325
9.191674577,343
9.200030212,327
9.208385846,324
9.216741481,321
9.225097115,310
9.23345275,327
9.241808384,336
9.250164019,338
9.258519653,347
9.266875288,317
9.275230922,323
9.283586557,348
9.291942191,332
9.300297826,365
9.308653461,332
9.317009095,324
9.32536473,293
9.333720364,314
9.342075999,291
9.350431633,329
9.358787268,302
9.367142902,305
9.375498537,329
9.383854171,303
9.392209806,315
9.40056544,315
9.408921075,327
9.417276709,321
9.425632344,349
9.433987979,306
9.442343613,344
9.450699248,315
9.459054882,276
9.467410517,362
9.475766151,333
9.484121786,299
9.49247742,363
9.500833055,343
9.509188689,340
9.517544324,368
9.525899958,343
9.534255593,325
9.542611227,328
9.550966862,358
9.559322497,312
9.567678131,344
9.576033766,322
9.5843894,323
9.592745035,349
9.601100669,296
9.609456304,296
9.617811938,301
9.626167573,303
9.634523207,301
9.642878842,332
9.651234476,334
9.659590111,330
9.667945745,296
9.67630138,318
9.684657015,321
9.693012649,281
9.701368284,305
9.709723918,333
9.718079553,305
9.726435187,309
9.734790822,301
9.743146456,300
9.751502091,286
9.759857725,296
9.76821336,320
9.776568994,350
9.784924629,300
9.793280263,324
9.801635898,317
9.809991533,322
9.818347167,285
9.826702802,318
9.835058436,305
9.843414071,319
9.851769705,295
9.86012534,324
9.868480974,349
9.876836609,306
9.885192243,308
9.893547878,320
9.901903512,284
9.910259147,301
9.918614781,371
9.926970416,314
9.935326051,295
9.943681685,258
9.95203732,323
9.960392954,310
9.968748589,301
9.977104223,332
9.985459858,324
9.993815492,328
10.00217113,311
10.01052676,301
10.0188824,320
10.02723803,292
10.03559367,294
10.0439493,273
10.05230493,320
10.06066057,300
10.0690162,305
10.07737184,300
10.08572747,325
10.09408311,318
10.10243874,311
10.11079438,266
10.11915001,309
10.12750565,309
10.13586128,300
10.14421691,299
10.15257255,281
10.16092818,286
10.16928382,291
10.17763945,313
10.18599509,265
10.19435072,294
10.20270636,263
10.21106199,296
10.21941763,290
10.22777326,300
10.23612889,292
10.24448453,337
10.25284016,301
10.2611958,283
10.26955143,296
10.27790707,282
10.2862627,306
10.29461834,260
10.30297397,282
10.31132961,310
10.31968524,312
10.32804087,281
10.33639651,288
10.34475214,337
10.35310778,284
10.36146341,311
10.36981905,294
10.37817468,318
10.38653032,313
10.39488595,303
10.40324158,317
10.41159722,293
10.41995285,296
10.42830849,311
10.43666412,304
10.44501976,285
10.45337539,276
10.46173103,256
10.47008666,302
10.4784423,286
10.48679793,267
10.49515356,317
10.5035092,325
10.51186483,263
10.52022047,291
10.5285761,251
10.53693174,295
10.54528737,324
10.55364301,265
10.56199864,277
10.57035428,285
10.57870991,293
10.58706554,270
10.59542118,266
10.60377681,300
10.61213245,327
10.62048808,327
10.62884372,281
10.63719935,271
10.64555499,264
10.65391062,277
10.66226626,298
10.67062189,310
10.67897752,295
10.68733316,292
10.69568879,273
10.70404443,272
10.71240006,295
10.7207557,270
10.72911133,264
10.73746697,309
10.7458226,314
10.75417824,283
10.76253387,319
10.7708895,298
10.77924514,284
10.78760077,284
10.79595641,277
10.80431204,270
10.81266768,280
10.82102331,309
10.82937895,280
10.83773458,290
10.84609022,282
10.85444585,258
10.86280148,256
10.87115712,265
10.87951275,293
10.88786839,283
10.89622402,289
10.90457966,241
10.91293529,303
10.92129093,257
10.92964656,293
10.9380022,288
10.94635783,248
10.95471346,314
10.9630691,325
10.97142473,279
10.97978037,290
10.988136,290
10.99649164,281
11.00484727,282
11.01320291,273
11.02155854,272
11.02991417,261
11.03826981,284
11.04662544,243
11.05498108,281
11.06333671,285
11.07169235,272
11.08004798,232
11.08840362,286
11.09675925,261
11.10511489,294
11.11347052,284
11.12182615,271
11.13018179,266
11.13853742,284
11.14689306,261
11.15524869,294
11.16360433,255
11.17195996,275
11.1803156,292
11.18867123,263
11.19702687,262
11.2053825,269
11.21373813,281
11.22209377,291
11.2304494,274
11.23880504,275
11.24716067,275
11.25551631,263
11.26387194,320
11.27222758,300
11.28058321,255
11.28893885,272
11.29729448,262
11.30565011,309
11.31400575,271
11.32236138,273
11.33071702,283
11.33907265,305
11.34742829,269
11.35578392,283
11.36413956,276
11.37249519,284
11.38085083,286
11.38920646,315
11.39756209,260
11.40591773,311
11.41427336,276
11.422629,294
11.43098463,294
11.43934027,264
11.4476959,274
11.45605154,266
11.46440717,304
11.47276281,271
11.48111844,318
11.48947407,273
11.49782971,288
11.50618534,288
11.51454098,293
11.52289661,301
11.53125225,295
11.53960788,310
11.54796352,325
11.55631915,321
11.56467478,306
11.57303042,330
11.58138605,363
11.58974169,338
11.59809732,376
11.60645296,365
11.61480859,353
11.62316423,356
11.63151986,368
11.6398755,378
11.64823113,375
11.65658676,368
11.6649424,339
11.67329803,325
11.68165367,308
11.6900093,279
11.69836494,276
11.70672057,298
11.71507621,270
11.72343184,279
11.73178748,252
11.74014311,295
11.74849874,246
11.75685438,246
11.76521001,252
11.77356565,266
11.78192128,254
11.79027692,256
11.79863255,257
11.80698819,279
11.81534382,265
11.82369946,255
11.83205509,286
11.84041072,256
11.84876636,265
11.85712199,269
11.86547763,258
11.87383326,269
11.8821889,251
11.89054453,274
11.89890017,280
11.9072558,279
11.91561144,269
11.92396707,280
11.9323227,264
11.94067834,266
11.94903397,242
11.95738961,274
11.96574524,258
11.97410088,269
11.98245651,260
11.99081215,258
11.99916778,310
12.00752342,237
12.01587905,250
12.02423468,258
12.03259032,281
12.04094595,247
12.04930159,264
12.05765722,283
12.06601286,301
12.07436849,280
12.08272413,329
12.09107976,269
12.0994354,304
12.10779103,272
12.11614666,279
12.1245023,289
12.13285793,296
12.14121357,282
12.1495692,308
12.15792484,311
12.16628047,304
12.17463611,292
12.18299174,264
12.19134737,265
12.19970301,311
12.20805864,265
12.21641428,246
12.22476991,248
12.23312555,273
12.24148118,258
12.24983682,232
12.25819245,280
12.26654809,275
12.27490372,269
12.28325935,250
12.29161499,223
12.29997062,240
12.30832626,251
12.31668189,248
12.32503753,235
12.33339316,270
12.3417488,265
12.35010443,248
12.35846007,227
12.3668157,229
12.37517133,253
12.38352697,261
12.3918826,236
12.40023824,231
12.40859387,238
12.41694951,244
12.42530514,256
12.43366078,256
12.44201641,275
12.45037205,273
12.45872768,271
12.46708331,262
12.47543895,257
12.48379458,222
12.49215022,251
12.50050585,250
12.50886149,228
12.51721712,255
12.52557276,270
12.53392839,242
12.54228403,243
12.55063966,242
12.55899529,227
12.56735093,251
12.57570656,258
12.5840622,266
12.59241783,212
12.60077347,271
12.6091291,250
12.61748474,250
12.62584037,256
12.63419601,256
12.64255164,225
12.65090727,266
12.65926291,262
12.66761854,258
12.67597418,194
12.68432981,218
12.69268545,236
12.70104108,243
12.70939672,225
12.71775235,248
12.72610799,236
12.73446362,277
12.74281925,235
12.75117489,257
12.75953052,222
12.76788616,238
12.77624179,241
12.78459743,248
12.79295306,224
12.8013087,216
12.80966433,255
12.81801996,225
12.8263756,235
12.83473123,270
12.84308687,225
12.8514425,270
12.85979814,240
12.86815377,246
12.87650941,234
12.88486504,231
12.89322068,234
12.90157631,255
12.90993194,217
12.91828758,232
12.92664321,210
12.93499885,223
12.94335448,227
12.95171012,271
12.96006575,289
12.96842139,235
12.97677702,229
12.98513266,253
12.99348829,229
13.00184392,231
13.01019956,256
13.01855519,257
13.02691083,218
13.03526646,247
13.0436221,225
13.05197773,243
13.06033337,237
13.068689,229
13.07704464,221
13.08540027,246
13.0937559,208
13.10211154,251
13.11046717,255
13.11882281,233
13.12717844,241
13.13553408,245
13.14388971,222
13.15224535,204
13.16060098,246
13.16895662,215
13.17731225,267
13.18566788,246
