Angle,Intensity
12.62219601,293
12.63055164,276
12.63890727,293
12.64726291,326
12.65561854,312
12.66397418,302
12.67232981,290
12.68068545,290
12.68904108,344
12.69739672,296
12.70575235,269
12.71410799,305
12.72246362,290
12.73081925,305
12.73917489,311
12.74753052,294
12.75588616,284
12.76424179,306
12.77259743,285
12.78095306,262
12.7893087,316
12.79766433,303
12.80601996,294
12.8143756,314
12.82273123,281
12.83108687,285
12.8394425,312
12.84779814,257
12.85615377,278
12.86450941,282
12.87286504,288
12.88122068,279
12.88957631,294
12.89793194,259
12.90628758,315
12.91464321,299
12.92299885,325
12.93135448,276
12.93971012,312
12.94806575,305
12.95642139,307
12.96477702,307
12.97313266,302
12.98148829,316
12.98984392,308
12.99819956,313
13.00655519,296
13.01491083,325
13.02326646,303
13.0316221,274
13.03997773,310
13.04833337,278
13.056689,296
13.06504464,275
13.07340027,310
13.0817559,292
13.09011154,283
13.09846717,271
13.10682281,276
13.11517844,293
13.12353408,293
13.13188971,281
13.14024535,332
13.14860098,323
13.15695662,285
13.16531225,290
13.17366788,262
13.18202352,271
13.19037915,289
13.19873479,301
13.20709042,290
13.21544606,313
13.22380169,323
13.23215733,305
13.24051296,299
13.2488686,292
13.25722423,288
13.26557986,285
13.2739355,306
13.28229113,284
13.29064677,311
13.2990024,342
13.30735804,283
13.31571367,278
13.32406931,295
13.33242494,285
13.34078057,323
13.34913621,310
13.35749184,299
13.36584748,283
13.37420311,278
13.38255875,273
13.39091438,313
13.39927002,311
13.40762565,297
13.41598129,271
13.42433692,290
13.43269255,260
13.44104819,307
13.44940382,265
13.45775946,308
13.46611509,317
13.47447073,318
13.48282636,291
13.491182,334
13.49953763,305
13.50789327,307
13.5162489,313
13.52460453,316
13.53296017,313
13.5413158,364
13.54967144,310
13.55802707,358
13.56638271,365
13.57473834,390
13.58309398,355
13.59144961,402
13.59980525,384
13.60816088,369
13.61651651,393
13.62487215,375
13.63322778,381
13.64158342,386
13.64993905,460
13.65829469,465
13.66665032,502
13.67500596,492
13.68336159,566
13.69171723,481
13.70007286,422
13.70842849,408
13.71678413,370
13.72513976,358
13.7334954,338
13.74185103,328
13.75020667,262
13.7585623,315
13.76691794,314
13.77527357,279
13.78362921,295
13.79198484,310
13.80034047,283
13.80869611,293
13.81705174,290
13.82540738,270
13.83376301,290
13.84211865,262
13.85047428,274
13.85882992,325
13.86718555,307
13.87554119,334
13.88389682,313
13.89225245,316
13.90060809,300
13.90896372,311
13.91731936,292
13.92567499,321
13.93403063,339
13.94238626,348
13.9507419,347
13.95909753,346
13.96745316,360
13.9758088,305
13.98416443,328
13.99252007,333
14.0008757,314
14.00923134,293
14.01758697,291
14.02594261,302
14.03429824,296
14.04265388,293
14.05100951,294
14.05936514,293
14.06772078,247
14.07607641,267
14.08443205,271
14.09278768,281
14.10114332,311
14.10949895,343
14.11785459,261
14.12621022,313
14.13456586,278
14.14292149,295
14.15127712,289
14.15963276,261
14.16798839,253
14.17634403,252
14.18469966,279
14.1930553,305
14.20141093,235
14.20976657,286
14.2181222,274
14.22647784,247
14.23483347,268
14.2431891,262
14.25154474,278
14.25990037,286
14.26825601,268
14.27661164,264
14.28496728,281
14.29332291,297
14.30167855,296
14.31003418,296
14.31838982,282
14.32674545,278
14.33510108,278
14.34345672,279
14.35181235,276
14.36016799,265
14.36852362,271
14.37687926,278
14.38523489,241
14.39359053,280
14.40194616,280
14.4103018,272
14.41865743,240
14.42701306,299
14.4353687,276
14.44372433,300
14.45207997,288
14.4604356,286
14.46879124,279
14.47714687,314
14.48550251,258
14.49385814,278
14.50221378,270
14.51056941,265
14.51892504,264
14.52728068,304
14.53563631,275
14.54399195,250
14.55234758,308
14.56070322,249
14.56905885,297
14.57741449,271
14.58577012,291
14.59412575,268
14.60248139,262
14.61083702,225
14.61919266,267
14.62754829,265
14.63590393,241
14.64425956,276
14.6526152,275
14.66097083,265
14.66932647,246
14.6776821,264
14.68603773,279
14.69439337,282
14.702749,267
14.71110464,265
14.71946027,275
14.72781591,250
14.73617154,271
14.74452718,227
14.75288281,253
14.76123845,265
14.76959408,283
14.77794971,257
14.78630535,262
14.79466098,228
14.80301662,279
14.81137225,275
14.81972789,258
14.82808352,250
14.83643916,263
14.84479479,262
14.85315043,285
14.86150606,285
14.86986169,263
14.87821733,237
14.88657296,272
14.8949286,251
14.90328423,297
14.91163987,259
14.9199955,294
14.92835114,262
14.93670677,243
14.94506241,293
14.95341804,243
14.96177367,295
14.97012931,285
14.97848494,281
14.98684058,278
14.99519621,289
15.00355185,276
15.01190748,265
15.02026312,251
15.02861875,259
15.03697439,262
15.04533002,259
15.05368565,273
15.06204129,257
15.07039692,265
15.07875256,293
15.08710819,228
15.09546383,253
15.10381946,233
15.1121751,281
15.12053073,244
15.12888637,271
15.137242,241
15.14559763,225
15.15395327,237
15.1623089,205
15.17066454,262
15.17902017,253
15.18737581,250
15.19573144,273
15.20408708,237
15.21244271,249
15.22079834,273
15.22915398,265
15.23750961,261
15.24586525,275
15.25422088,270
15.26257652,265
15.27093215,242
15.27928779,246
15.28764342,257
15.29599906,256
15.30435469,270
15.31271032,235
15.32106596,269
15.32942159,252
15.33777723,259
15.34613286,254
15.3544885,270
15.36284413,257
15.37119977,224
15.3795554,244
15.38791104,276
15.39626667,215
15.4046223,243
15.41297794,292
15.42133357,237
15.42968921,256
15.43804484,279
15.44640048,216
15.45475611,236
15.46311175,256
15.47146738,239
15.47982302,260
15.48817865,259
15.49653428,263
15.50488992,269
15.51324555,273
15.52160119,225
15.52995682,210
15.53831246,264
15.54666809,248
15.55502373,228
15.56337936,267
15.571735,274
15.58009063,241
15.58844626,260
15.5968019,233
15.60515753,261
15.61351317,262
15.6218688,268
15.63022444,237
15.63858007,253
15.64693571,259
15.65529134,250
15.66364698,233
15.67200261,252
15.68035824,248
15.68871388,258
15.69706951,260
15.70542515,281
15.71378078,259
15.72213642,282
15.73049205,256
15.73884769,257
15.74720332,240
15.75555896,275
15.76391459,274
15.77227022,243
15.78062586,252
15.78898149,240
15.79733713,259
15.80569276,291
15.8140484,268
15.82240403,248
15.83075967,278
15.8391153,289
15.84747093,243
15.85582657,294
15.8641822,293
15.87253784,289
15.88089347,279
15.88924911,273
15.89760474,278
15.90596038,269
15.91431601,265
15.92267165,261
15.93102728,268
15.93938291,240
15.94773855,239
15.95609418,257
15.96444982,251
15.97280545,240
15.98116109,253
15.98951672,243
15.99787236,243
16.00622799,262
16.01458363,239
16.02293926,267
16.03129489,264
16.03965053,269
16.04800616,252
16.0563618,274
16.06471743,211
16.07307307,238
16.0814287,257
16.08978434,252
16.09813997,244
16.10649561,249
16.11485124,243
16.12320687,247
16.13156251,220
16.13991814,248
16.14827378,244
16.15662941,236
16.16498505,229
16.17334068,252
16.18169632,259
16.19005195,215
16.19840759,221
16.20676322,257
16.21511885,231
16.22347449,231
16.23183012,286
16.24018576,238
16.24854139,251
16.25689703,244
16.26525266,264
16.2736083,267
16.28196393,244
16.29031957,242
16.2986752,230
16.30703083,236
16.31538647,216
16.3237421,259
16.33209774,269
16.34045337,240
16.34880901,197
16.35716464,250
16.36552028,252
16.37387591,259
16.38223154,244
16.39058718,239
16.39894281,273
16.40729845,232
16.41565408,265
16.42400972,242
16.43236535,249
16.44072099,246
16.44907662,235
16.45743226,271
16.46578789,274
16.47414352,238
16.48249916,244
16.49085479,236
16.49921043,253
16.50756606,205
16.5159217,229
16.52427733,243
16.53263297,236
16.5409886,220
16.54934424,212
16.55769987,239
16.5660555,241
16.57441114,217
16.58276677,241
16.59112241,231
16.59947804,235
16.60783368,204
16.61618931,233
16.62454495,222
16.63290058,235
16.64125622,233
16.64961185,248
16.65796748,243
16.66632312,240
16.67467875,225
16.68303439,271
16.69139002,233
16.69974566,237
16.70810129,239
16.71645693,238
16.72481256,239
16.7331682,233
16.74152383,252
16.74987946,229
16.7582351,218
16.76659073,204
16.77494637,227
16.783302,229
16.79165764,203
16.80001327,257
16.80836891,252
16.81672454,227
16.82508018,236
16.83343581,224
16.84179144,227
16.85014708,231
16.85850271,232
16.86685835,232
16.87521398,219
16.88356962,200
16.89192525,232
16.90028089,230
16.90863652,215
16.91699216,224
16.92534779,228
16.93370342,243
16.94205906,243
16.95041469,236
16.95877033,233
16.96712596,227
16.9754816,257
16.98383723,231
16.99219287,247
17.0005485,226
17.00890413,200
17.01725977,241
17.0256154,219
17.03397104,225
17.04232667,230
17.05068231,231
17.05903794,236
17.06739358,203
17.07574921,251
17.08410485,229
17.09246048,248
17.10081611,220
17.10917175,219
17.11752738,233
17.12588302,225
17.13423865,221
17.14259429,268
17.15094992,232
17.15930556,228
17.16766119,228
17.17601683,249
17.18437246,230
17.19272809,219
17.20108373,195
17.20943936,233
17.217795,204
17.22615063,225
17.23450627,195
17.2428619,233
17.25121754,233
17.25957317,205
17.26792881,229
17.27628444,235
17.28464007,218
17.29299571,200
17.30135134,236
17.30970698,232
17.31806261,236
17.32641825,216
17.33477388,246
17.34312952,212
17.35148515,257
17.35984079,235
17.36819642,239
17.37655205,229
17.38490769,248
17.39326332,247
17.40161896,235
17.40997459,246
17.41833023,217
17.42668586,236
17.4350415,225
17.44339713,248
17.45175277,237
17.4601084,233
17.46846403,226
17.47681967,249
17.4851753,229
17.49353094,253
17.50188657,254
17.51024221,244
17.51859784,219
17.52695348,214
17.53530911,240
17.54366475,220
17.55202038,238
17.56037601,239
17.56873165,230
17.57708728,247
17.58544292,226
17.59379855,222
17.60215419,231
17.61050982,204
17.61886546,235
17.62722109,224
17.63557672,238
17.64393236,228
17.65228799,206
17.66064363,241
17.66899926,233
17.6773549,230
17.68571053,283
17.69406617,262
17.7024218,206
17.71077744,281
17.71913307,265
17.7274887,236
17.73584434,252
17.74419997,227
17.75255561,222
17.76091124,257
17.76926688,225
17.77762251,216
17.78597815,238
17.79433378,235
17.80268942,239
17.81104505,243
17.81940068,258
17.82775632,239
17.83611195,267
17.84446759,258
17.85282322,269
17.86117886,253
17.86953449,259
17.87789013,251
17.88624576,265
17.8946014,284
17.90295703,257
17.91131266,276
17.9196683,267
17.92802393,276
17.93637957,283
17.9447352,295
17.95309084,332
17.96144647,306
17.96980211,273
17.97815774,324
17.98651338,310
17.99486901,314
18.00322464,325
18.01158028,333
18.01993591,345
18.02829155,374
18.03664718,350
18.04500282,376
18.05335845,384
18.06171409,413
18.07006972,402
18.07842536,406
18.08678099,464
18.09513662,493
18.10349226,497
18.11184789,517
18.12020353,513
18.12855916,465
18.1369148,471
18.14527043,524
18.15362607,462
18.1619817,433
18.17033734,414
18.17869297,346
18.1870486,372
18.19540424,332
18.20375987,292
18.21211551,270
18.22047114,296
18.22882678,241
18.23718241,259
18.24553805,244
18.25389368,250
18.26224931,252
18.27060495,232
18.27896058,253
18.28731622,227
18.29567185,226
18.30402749,232
18.31238312,226
18.32073876,226
18.32909439,220
18.33745003,247
18.34580566,208
18.35416129,227
18.36251693,217
18.37087256,225
18.3792282,206
18.38758383,218
18.39593947,209
18.4042951,226
18.41265074,230
18.42100637,199
18.42936201,235
18.43771764,187
18.44607327,240
18.45442891,207
18.46278454,197
18.47114018,204
18.47949581,235
18.48785145,206
18.49620708,219
18.50456272,186
18.51291835,203
18.52127399,230
18.52962962,229
18.53798525,220
18.54634089,238
18.55469652,226
18.56305216,225
18.57140779,203
18.57976343,211
18.58811906,184
18.5964747,208
18.60483033,183
18.61318597,226
18.6215416,226
18.62989723,210
18.63825287,198
18.6466085,208
18.65496414,200
18.66331977,199
18.67167541,208
18.68003104,210
18.68838668,200
18.69674231,200
18.70509795,200
18.71345358,214
18.72180921,240
18.73016485,203
18.73852048,215
18.74687612,237
18.75523175,216
18.76358739,212
18.77194302,197
18.78029866,212
18.78865429,226
18.79700993,197
18.80536556,212
18.81372119,214
18.82207683,209
18.83043246,211
18.8387881,242
18.84714373,186
18.85549937,196
18.863855,211
18.87221064,219
18.88056627,206
18.8889219,222
18.89727754,204
18.90563317,208
18.91398881,229
18.92234444,230
18.93070008,235
18.93905571,236
18.94741135,217
18.95576698,215
18.96412262,211
18.97247825,235
18.98083388,197
18.98918952,205
18.99754515,221
19.00590079,210
19.01425642,226
19.02261206,249
19.03096769,251
19.03932333,205
19.04767896,208
19.0560346,215
19.06439023,205
19.07274586,182
19.0811015,230
19.08945713,207
19.09781277,205
19.1061684,212
19.11452404,206
19.12287967,206
19.13123531,209
19.13959094,208
19.14794658,216
19.15630221,226
19.16465784,196
19.17301348,193
19.18136911,189
19.18972475,227
19.19808038,201
19.20643602,186
19.21479165,210
19.22314729,219
19.23150292,201
19.23985856,199
19.24821419,217
19.25656982,222
19.26492546,197
19.27328109,198
19.28163673,240
19.28999236,210
19.298348,206
19.30670363,206
19.31505927,203
19.3234149,193
19.33177054,174
19.34012617,199
19.3484818,205
19.35683744,228
19.36519307,186
19.37354871,214
19.38190434,200
19.39025998,206
19.39861561,193
19.40697125,207
19.41532688,212
19.42368251,210
19.43203815,211
19.44039378,210
19.44874942,195
19.45710505,199
19.46546069,199
19.47381632,204
19.48217196,174
19.49052759,206
19.49888323,194
19.50723886,196
19.51559449,192
19.52395013,186
19.53230576,211
19.5406614,206
19.54901703,219
19.55737267,205
19.5657283,199
19.57408394,200
19.58243957,177
19.59079521,198
19.59915084,187
19.60750647,192
19.61586211,214
19.62421774,218
19.63257338,209
19.64092901,168
19.64928465,211
19.65764028,216
19.66599592,206
19.67435155,210
19.68270719,216
19.69106282,186
19.69941845,215
19.70777409,211
19.71612972,190
19.72448536,182
19.73284099,188
19.74119663,215
19.74955226,212
19.7579079,239
19.76626353,207
19.77461917,227
19.7829748,208
19.79133043,198
19.79968607,205
19.8080417,189
19.81639734,218
19.82475297,197
19.83310861,236
19.84146424,201
19.84981988,216
19.85817551,216
19.86653115,195
19.87488678,212
19.88324241,193
19.89159805,208
19.89995368,215
19.90830932,198
19.91666495,203
19.92502059,227
19.93337622,195
19.94173186,207
19.95008749,192
19.95844313,187
19.96679876,225
19.97515439,192
19.98351003,199
19.99186566,210
20.0002213,219
20.00857693,194
20.01693257,240
20.0252882,228
20.03364384,195
20.04199947,241
20.0503551,201
20.05871074,175
20.06706637,201
20.07542201,214
20.08377764,204
20.09213328,186
20.10048891,219
20.10884455,172
20.11720018,199
20.12555582,224
20.13391145,194
20.14226708,218
20.15062272,197
20.15897835,198
20.16733399,190
20.17568962,220
20.18404526,227
20.19240089,207
20.20075653,207
20.20911216,198
20.2174678,211
20.22582343,232
20.23417906,212
20.2425347,209
20.25089033,201
20.25924597,229
20.2676016,195
20.27595724,182
20.28431287,199
20.29266851,218
20.30102414,198
20.30937978,199
20.31773541,199
20.32609104,210
20.33444668,219
20.34280231,237
20.35115795,206
20.35951358,218
20.36786922,185
20.37622485,211
20.38458049,188
20.39293612,210
20.40129176,183
20.40964739,184
20.41800302,175
20.42635866,200
20.43471429,215
20.44306993,222
20.45142556,190
20.4597812,209
20.46813683,183
20.47649247,207
20.4848481,189
20.49320374,190
20.50155937,193
20.509915,192
20.51827064,194
20.52662627,212
20.53498191,203
20.54333754,194
20.55169318,173
20.56004881,212
20.56840445,221
20.57676008,248
20.58511572,212
20.59347135,210
20.60182698,214
