Angle,Intensity
15.6218688,290
15.63022444,269
15.63858007,281
15.64693571,290
15.65529134,295
15.66364698,280
15.67200261,293
15.68035824,301
15.68871388,275
15.69706951,320
15.70542515,311
15.71378078,308
15.72213642,307
15.73049205,292
15.73884769,311
15.74720332,328
15.75555896,322
15.76391459,305
15.77227022,302
15.78062586,307
15.78898149,317
15.79733713,332
15.80569276,288
15.8140484,293
15.82240403,308
15.83075967,315
15.8391153,297
15.84747093,320
15.85582657,317
15.8641822,308
15.87253784,290
15.88089347,311
15.88924911,306
15.89760474,297
15.90596038,273
15.91431601,272
15.92267165,295
15.93102728,274
15.93938291,292
15.94773855,281
15.95609418,296
15.96444982,275
15.97280545,283
15.98116109,291
15.98951672,316
15.99787236,295
16.00622799,261
16.01458363,269
16.02293926,272
16.03129489,279
16.03965053,291
16.04800616,297
16.0563618,267
16.06471743,263
16.07307307,254
16.0814287,256
16.08978434,268
16.09813997,265
16.10649561,269
16.11485124,249
16.12320687,312
16.13156251,281
16.13991814,264
16.14827378,279
16.15662941,254
16.16498505,242
16.17334068,257
16.18169632,256
16.19005195,249
16.19840759,308
16.20676322,308
16.21511885,270
16.22347449,280
16.23183012,263
16.24018576,249
16.24854139,268
16.25689703,262
16.26525266,253
16.2736083,272
16.28196393,290
16.29031957,322
16.2986752,261
16.30703083,240
16.31538647,286
16.3237421,267
16.33209774,305
16.34045337,299
16.34880901,273
16.35716464,262
16.36552028,235
16.37387591,295
16.38223154,284
16.39058718,273
16.39894281,257
16.40729845,297
16.41565408,268
16.42400972,280
16.43236535,236
16.44072099,268
16.44907662,276
16.45743226,307
16.46578789,281
16.47414352,296
16.48249916,271
16.49085479,256
16.49921043,286
16.50756606,258
16.5159217,257
16.52427733,254
16.53263297,250
16.5409886,251
16.54934424,268
16.55769987,246
16.5660555,243
16.57441114,262
16.58276677,260
16.59112241,281
16.59947804,274
16.60783368,283
16.61618931,247
16.62454495,259
16.63290058,263
16.64125622,283
16.64961185,257
16.65796748,258
16.66632312,253
16.67467875,264
16.68303439,262
16.69139002,240
16.69974566,262
16.70810129,254
16.71645693,264
16.72481256,284
16.7331682,276
16.74152383,260
16.74987946,275
16.7582351,274
16.76659073,233
16.77494637,301
16.783302,241
16.79165764,251
16.80001327,242
16.80836891,273
16.81672454,282
16.82508018,249
16.83343581,284
16.84179144,237
16.85014708,282
16.85850271,305
16.86685835,270
16.87521398,218
16.88356962,240
16.89192525,258
16.90028089,282
16.90863652,244
16.91699216,275
16.92534779,247
16.93370342,288
16.94205906,284
16.95041469,280
16.95877033,274
16.96712596,284
16.9754816,271
16.98383723,294
16.99219287,323
17.0005485,293
17.00890413,263
17.01725977,270
17.0256154,258
17.03397104,246
17.04232667,254
17.05068231,315
17.05903794,264
17.06739358,251
17.07574921,264
17.08410485,292
17.09246048,280
17.10081611,281
17.10917175,254
17.11752738,296
17.12588302,284
17.13423865,303
17.14259429,274
17.15094992,262
17.15930556,246
17.16766119,281
17.17601683,269
17.18437246,293
17.19272809,275
17.20108373,278
17.20943936,269
17.217795,278
17.22615063,271
17.23450627,265
17.2428619,288
17.25121754,256
17.25957317,285
17.26792881,259
17.27628444,235
17.28464007,261
17.29299571,240
17.30135134,260
17.30970698,247
17.31806261,259
17.32641825,260
17.33477388,251
17.34312952,259
17.35148515,230
17.35984079,293
17.36819642,284
17.37655205,281
17.38490769,238
17.39326332,252
17.40161896,256
17.40997459,239
17.41833023,252
17.42668586,282
17.4350415,246
17.44339713,292
17.45175277,297
17.4601084,302
17.46846403,271
17.47681967,263
17.4851753,269
17.49353094,261
17.50188657,285
17.51024221,268
17.51859784,270
17.52695348,253
17.53530911,267
17.54366475,252
17.55202038,247
17.56037601,265
17.56873165,260
17.57708728,243
17.58544292,231
17.59379855,263
17.60215419,270
17.61050982,256
17.61886546,283
17.62722109,278
17.63557672,269
17.64393236,285
17.65228799,284
17.66064363,280
17.66899926,288
17.6773549,259
17.68571053,273
17.69406617,300
17.7024218,262
17.71077744,313
17.71913307,264
17.7274887,282
17.73584434,308
17.74419997,304
17.75255561,282
17.76091124,352
17.76926688,304
17.77762251,314
17.78597815,320
17.79433378,303
17.80268942,345
17.81104505,346
17.81940068,350
17.82775632,378
17.83611195,334
17.84446759,374
17.85282322,349
17.86117886,401
17.86953449,386
17.87789013,404
17.88624576,446
17.8946014,412
17.90295703,434
17.91131266,481
17.9196683,478
17.92802393,518
17.93637957,557
17.9447352,577
17.95309084,578
17.96144647,612
17.96980211,654
17.97815774,754
17.98651338,837
17.99486901,821
18.00322464,817
18.01158028,944
18.01993591,1028
18.02829155,934
18.03664718,1032
18.04500282,984
18.05335845,984
18.06171409,885
18.07006972,828
18.07842536,743
18.08678099,723
18.09513662,640
18.10349226,605
18.11184789,491
18.12020353,473
18.12855916,399
18.1369148,348
18.14527043,324
18.15362607,300
18.1619817,314
18.17033734,280
18.17869297,310
18.1870486,285
18.19540424,302
18.20375987,274
18.21211551,294
18.22047114,257
18.22882678,272
18.23718241,280
18.24553805,275
18.25389368,246
18.26224931,260
18.27060495,237
18.27896058,236
18.28731622,263
18.29567185,261
18.30402749,259
18.31238312,231
18.32073876,240
18.32909439,232
18.33745003,251
18.34580566,278
18.35416129,261
18.36251693,252
18.37087256,261
18.3792282,249
18.38758383,250
18.39593947,258
18.4042951,231
18.41265074,265
18.42100637,264
18.42936201,253
18.43771764,267
18.44607327,228
18.45442891,236
18.46278454,257
18.47114018,239
18.47949581,270
18.48785145,240
18.49620708,243
18.50456272,250
18.51291835,233
18.52127399,249
18.52962962,243
18.53798525,247
18.54634089,240
18.55469652,240
18.56305216,232
18.57140779,239
18.57976343,230
18.58811906,240
18.5964747,236
18.60483033,274
18.61318597,262
18.6215416,237
18.62989723,229
18.63825287,236
18.6466085,250
18.65496414,241
18.66331977,257
18.67167541,236
18.68003104,244
18.68838668,265
18.69674231,250
18.70509795,227
18.71345358,259
18.72180921,250
18.73016485,243
18.73852048,252
18.74687612,259
18.75523175,244
18.76358739,256
18.77194302,231
18.78029866,264
18.78865429,243
18.79700993,313
18.80536556,249
18.81372119,265
18.82207683,273
18.83043246,288
18.8387881,270
18.84714373,276
18.85549937,252
18.863855,244
18.87221064,251
18.88056627,257
18.8889219,243
18.89727754,264
18.90563317,244
18.91398881,246
18.92234444,244
18.93070008,261
18.93905571,276
18.94741135,238
18.95576698,251
18.96412262,268
18.97247825,260
18.98083388,246
18.98918952,252
18.99754515,268
19.00590079,231
19.01425642,237
19.02261206,270
19.03096769,241
19.03932333,278
19.04767896,228
19.0560346,254
19.06439023,284
19.07274586,244
19.0811015,263
19.08945713,261
19.09781277,231
19.1061684,239
19.11452404,263
19.12287967,260
19.13123531,244
19.13959094,244
19.14794658,244
19.15630221,269
19.16465784,235
19.17301348,248
19.18136911,236
19.18972475,261
19.19808038,243
19.20643602,292
19.21479165,229
19.22314729,222
19.23150292,276
19.23985856,282
19.24821419,235
19.25656982,271
19.26492546,282
19.27328109,249
19.28163673,249
19.28999236,267
19.298348,271
19.30670363,256
19.31505927,228
19.3234149,216
19.33177054,240
19.34012617,220
19.3484818,258
19.35683744,226
19.36519307,250
19.37354871,248
19.38190434,209
19.39025998,220
19.39861561,275
19.40697125,243
19.41532688,230
19.42368251,210
19.43203815,238
19.44039378,220
19.44874942,221
19.45710505,244
19.46546069,242
19.47381632,252
19.48217196,240
19.49052759,252
19.49888323,219
19.50723886,240
19.51559449,253
19.52395013,209
19.53230576,209
19.5406614,243
19.54901703,239
19.55737267,209
19.5657283,240
19.57408394,231
19.58243957,237
19.59079521,236
19.59915084,232
19.60750647,260
19.61586211,238
19.62421774,257
19.63257338,249
19.64092901,232
19.64928465,252
19.65764028,229
19.66599592,240
19.67435155,243
19.68270719,249
19.69106282,230
19.69941845,241
19.70777409,230
19.71612972,225
19.72448536,236
19.73284099,253
19.74119663,274
19.74955226,243
19.7579079,251
19.76626353,231
19.77461917,243
19.7829748,231
19.79133043,222
19.79968607,233
19.8080417,241
19.81639734,261
19.82475297,207
19.83310861,224
19.84146424,240
19.84981988,219
19.85817551,231
19.86653115,239
19.87488678,284
19.88324241,232
19.89159805,265
19.89995368,210
19.90830932,258
19.91666495,248
19.92502059,242
19.93337622,217
19.94173186,258
19.95008749,233
19.95844313,259
19.96679876,211
19.97515439,230
19.98351003,259
19.99186566,263
20.0002213,267
20.00857693,256
20.01693257,251
20.0252882,236
20.03364384,247
20.04199947,259
20.0503551,233
20.05871074,254
20.06706637,257
20.07542201,233
20.08377764,232
20.09213328,232
20.10048891,225
20.10884455,215
20.11720018,214
20.12555582,227
20.13391145,228
20.14226708,210
20.15062272,232
20.15897835,256
20.16733399,225
20.17568962,244
20.18404526,230
20.19240089,229
20.20075653,224
20.20911216,242
20.2174678,248
20.22582343,238
20.23417906,225
20.2425347,227
20.25089033,256
20.25924597,237
20.2676016,215
20.27595724,269
20.28431287,236
20.29266851,227
20.30102414,233
20.30937978,232
20.31773541,231
20.32609104,216
20.33444668,240
20.34280231,200
20.35115795,256
20.35951358,237
20.36786922,239
20.37622485,224
20.38458049,218
20.39293612,221
20.40129176,262
20.40964739,224
20.41800302,217
20.42635866,252
20.43471429,235
20.44306993,211
20.45142556,203
20.4597812,258
20.46813683,228
20.47649247,269
20.4848481,185
20.49320374,226
20.50155937,250
20.509915,231
20.51827064,243
20.52662627,242
20.53498191,238
20.54333754,263
20.55169318,233
20.56004881,248
20.56840445,241
20.57676008,217
20.58511572,244
20.59347135,241
20.60182698,203
