Angle,Intensity
9.254875288,481
9.263230922,488
9.271586557,495
9.279942191,521
9.288297826,519
9.296653461,504
9.305009095,485
9.31336473,471
9.321720364,515
9.330075999,538
9.338431633,517
9.346787268,516
9.355142902,472
9.363498537,466
9.371854171,467
9.380209806,480
9.38856544,499
9.396921075,523
9.405276709,475
9.413632344,477
9.421987979,499
9.430343613,498
9.438699248,487
9.447054882,513
9.455410517,476
9.463766151,502
9.472121786,459
9.48047742,496
9.488833055,473
9.497188689,478
9.505544324,476
9.513899958,477
9.522255593,451
9.530611227,474
9.538966862,478
9.547322497,491
9.555678131,484
9.564033766,461
9.5723894,449
9.580745035,476
9.589100669,482
9.597456304,475
9.605811938,493
9.614167573,470
9.622523207,481
9.630878842,467
9.639234476,450
9.647590111,473
9.655945745,484
9.66430138,475
9.672657015,500
9.681012649,452
9.689368284,435
9.697723918,438
9.706079553,481
9.714435187,460
9.722790822,434
9.731146456,481
9.739502091,484
9.747857725,493
9.75621336,441
9.764568994,467
9.772924629,494
9.781280263,473
9.789635898,483
9.797991533,471
9.806347167,478
9.814702802,409
9.823058436,498
9.831414071,442
9.839769705,466
9.84812534,492
9.856480974,481
9.864836609,420
9.873192243,475
9.881547878,478
9.889903512,475
9.898259147,486
9.906614781,504
9.914970416,468
9.92332605,472
9.931681685,482
9.94003732,414
9.948392954,527
9.956748589,494
9.965104223,431
9.973459858,485
9.981815492,442
9.990171127,466
9.998526761,438
10.0068824,484
10.01523803,462
10.02359367,459
10.0319493,491
10.04030493,422
10.04866057,428
10.0570162,418
10.06537184,425
10.07372747,473
10.08208311,420
10.09043874,441
10.09879438,427
10.10715001,416
10.11550565,463
10.12386128,442
10.13221691,438
10.14057255,444
10.14892818,435
10.15728382,445
10.16563945,451
10.17399509,398
10.18235072,443
10.19070636,456
10.19906199,438
10.20741763,430
10.21577326,464
10.22412889,435
10.23248453,444
10.24084016,436
10.2491958,449
10.25755143,425
10.26590707,450
10.2742627,433
10.28261834,409
10.29097397,464
10.2993296,457
10.30768524,417
10.31604087,448
10.32439651,448
10.33275214,446
10.34110778,465
10.34946341,496
10.35781905,486
10.36617468,520
10.37453032,499
10.38288595,540
10.39124158,464
10.39959722,436
10.40795285,430
10.41630849,412
10.42466412,439
10.43301976,420
10.44137539,420
10.44973103,430
10.45808666,451
10.4664423,442
10.47479793,401
10.48315356,431
10.4915092,484
10.49986483,445
10.50822047,431
10.5165761,456
10.52493174,409
10.53328737,410
10.54164301,422
10.54999864,419
10.55835428,430
10.56670991,424
10.57506554,408
10.58342118,400
10.59177681,443
10.60013245,378
10.60848808,366
10.61684372,433
10.62519935,404
10.63355499,449
10.64191062,389
10.65026626,418
10.65862189,430
10.66697752,378
10.67533316,440
10.68368879,420
10.69204443,436
10.70040006,425
10.7087557,432
10.71711133,434
10.72546697,443
10.7338226,431
10.74217824,433
10.75053387,418
10.7588895,459
10.76724514,446
10.77560077,434
10.78395641,404
10.79231204,443
10.80066768,428
10.80902331,470
10.81737895,433
10.82573458,444
10.83409022,435
10.84244585,427
10.85080148,424
10.85915712,402
10.86751275,480
10.87586839,398
10.88422402,440
10.89257966,407
10.90093529,402
10.90929093,407
10.91764656,403
10.92600219,436
10.93435783,410
10.94271346,403
10.9510691,450
10.95942473,418
10.96778037,372
10.976136,430
10.98449164,398
10.99284727,470
11.00120291,400
11.00955854,416
11.01791417,421
11.02626981,448
11.03462544,422
11.04298108,376
11.05133671,440
11.05969235,385
11.06804798,378
11.07640362,400
11.08475925,397
11.09311489,395
11.10147052,427
11.10982615,420
11.11818179,391
11.12653742,417
11.13489306,407
11.14324869,425
11.15160433,379
11.15995996,420
11.1683156,414
11.17667123,380
11.18502687,425
11.1933825,387
11.20173813,411
11.21009377,404
11.2184494,413
11.22680504,375
11.23516067,401
11.24351631,410
11.25187194,387
11.26022758,441
11.26858321,412
11.27693885,421
11.28529448,421
11.29365011,396
11.30200575,406
11.31036138,363
11.31871702,376
11.32707265,408
11.33542829,408
11.34378392,397
11.35213956,416
11.36049519,416
11.36885083,431
11.37720646,410
11.38556209,421
11.39391773,414
11.40227336,392
11.410629,443
11.41898463,450
11.42734027,402
11.4356959,422
11.44405154,425
11.45240717,397
11.46076281,430
11.46911844,420
11.47747407,425
11.48582971,433
11.49418534,386
11.50254098,397
11.51089661,429
11.51925225,450
11.52760788,403
11.53596352,397
11.54431915,404
11.55267478,421
11.56103042,408
11.56938605,455
11.57774169,427
11.58609732,412
11.59445296,407
11.60280859,382
11.61116423,398
11.61951986,392
11.6278755,436
11.63623113,384
11.64458676,374
11.6529424,386
11.66129803,396
11.66965367,379
11.6780093,389
11.68636494,372
11.69472057,420
11.70307621,401
11.71143184,382
11.71978748,388
11.72814311,421
11.73649874,377
11.74485438,422
11.75321001,388
11.76156565,386
11.76992128,413
11.77827692,380
11.78663255,387
11.79498819,406
11.80334382,360
11.81169946,419
11.82005509,382
11.82841072,376
11.83676636,353
11.84512199,375
11.85347763,375
11.86183326,326
11.8701889,399
11.87854453,366
11.88690017,334
11.8952558,399
11.90361144,371
11.91196707,375
11.9203227,386
11.92867834,359
11.93703397,399
11.94538961,335
11.95374524,377
11.96210088,369
11.97045651,389
11.97881215,360
11.98716778,389
11.99552342,356
12.00387905,355
12.01223468,350
12.02059032,372
12.02894595,395
12.03730159,340
12.04565722,344
12.05401286,391
12.06236849,339
12.07072413,384
12.07907976,393
12.0874354,406
12.09579103,379
12.10414666,352
12.1125023,388
12.12085793,369
12.12921357,393
12.1375692,378
12.14592484,389
12.15428047,399
12.16263611,372
12.17099174,380
12.17934737,401
12.18770301,379
12.19605864,346
12.20441428,344
12.21276991,365
12.22112555,375
12.22948118,390
12.23783682,368
12.24619245,338
12.25454809,331
12.26290372,348
12.27125935,363
12.27961499,361
12.28797062,354
12.29632626,345
12.30468189,360
12.31303753,322
12.32139316,340
12.3297488,339
12.33810443,387
12.34646007,372
12.3548157,381
12.36317133,368
12.37152697,329
12.3798826,343
12.38823824,352
12.39659387,333
12.40494951,320
12.41330514,355
12.42166078,370
12.43001641,357
12.43837205,367
12.44672768,377
12.45508331,381
12.46343895,344
12.47179458,335
12.48015022,364
12.48850585,349
12.49686149,364
12.50521712,347
12.51357276,378
12.52192839,354
12.53028403,342
12.53863966,324
12.54699529,317
12.55535093,345
12.56370656,365
12.5720622,346
12.58041783,322
12.58877347,375
12.5971291,352
12.60548474,344
12.61384037,345
12.62219601,350
12.63055164,314
12.63890727,346
12.64726291,345
12.65561854,354
12.66397418,317
12.67232981,368
12.68068545,334
12.68904108,325
12.69739672,323
12.70575235,366
12.71410799,313
12.72246362,345
12.73081925,352
12.73917489,346
12.74753052,356
12.75588616,348
12.76424179,326
12.77259743,328
12.78095306,349
12.7893087,322
12.79766433,327
12.80601996,324
12.8143756,326
12.82273123,331
12.83108687,306
12.8394425,312
12.84779814,368
12.85615377,337
12.86450941,339
12.87286504,348
12.88122068,340
12.88957631,348
12.89793194,350
12.90628758,347
12.91464321,340
12.92299885,299
12.93135448,336
12.93971012,324
12.94806575,336
12.95642139,290
12.96477702,315
12.97313266,352
12.98148829,327
12.98984392,349
12.99819956,315
13.00655519,314
13.01491083,294
13.02326646,380
13.0316221,347
13.03997773,365
13.04833337,348
13.056689,343
13.06504464,320
13.07340027,360
13.0817559,347
13.09011154,307
13.09846717,404
13.10682281,352
13.11517844,339
13.12353408,329
13.13188971,366
13.14024535,329
13.14860098,313
13.15695662,338
13.16531225,343
13.17366788,333
13.18202352,333
13.19037915,336
13.19873479,281
13.20709042,325
13.21544606,307
13.22380169,337
13.23215733,320
13.24051296,324
13.2488686,316
13.25722423,334
13.26557986,329
13.2739355,320
13.28229113,346
13.29064677,325
13.2990024,291
13.30735804,325
13.31571367,322
13.32406931,297
13.33242494,331
13.34078057,345
13.34913621,359
13.35749184,325
13.36584748,331
13.37420311,343
13.38255875,334
13.39091438,324
13.39927002,310
13.40762565,340
13.41598129,344
13.42433692,312
13.43269255,367
13.44104819,342
13.44940382,300
13.45775946,311
13.46611509,329
13.47447073,329
13.48282636,337
13.491182,356
13.49953763,342
13.50789327,333
13.5162489,331
13.52460453,326
13.53296017,366
13.5413158,350
13.54967144,334
13.55802707,336
13.56638271,364
13.57473834,342
13.58309398,329
13.59144961,343
13.59980525,318
13.60816088,329
13.61651651,328
13.62487215,318
13.63322778,328
13.64158342,325
13.64993905,339
13.65829469,329
13.66665032,352
13.67500596,310
13.68336159,320
13.69171723,315
13.70007286,326
13.70842849,289
13.71678413,326
13.72513976,316
13.7334954,317
13.74185103,342
13.75020667,316
13.7585623,337
13.76691794,321
13.77527357,348
13.78362921,359
13.79198484,305
13.80034047,354
13.80869611,343
13.81705174,334
13.82540738,356
13.83376301,353
13.84211865,356
13.85047428,372
13.85882992,392
13.86718555,385
13.87554119,356
13.88389682,343
13.89225245,326
13.90060809,331
13.90896372,322
13.91731936,359
13.92567499,314
13.93403063,306
13.94238626,312
13.9507419,327
13.95909753,312
13.96745316,331
13.9758088,336
13.98416443,333
13.99252007,320
14.0008757,293
14.00923134,294
14.01758697,315
14.02594261,314
14.03429824,316
14.04265388,291
14.05100951,301
14.05936514,314
14.06772078,318
14.07607641,314
14.08443205,337
14.09278768,314
14.10114332,297
14.10949895,328
14.11785459,320
14.12621022,323
14.13456586,306
14.14292149,311
14.15127712,302
14.15963276,305
14.16798839,308
14.17634403,328
14.18469966,312
14.1930553,301
14.20141093,316
14.20976657,303
14.2181222,325
14.22647784,311
14.23483347,313
14.2431891,292
14.25154474,291
14.25990037,302
14.26825601,302
14.27661164,307
14.28496728,275
14.29332291,286
14.30167855,312
14.31003418,315
14.31838982,294
14.32674545,306
14.33510108,299
14.34345672,314
14.35181235,311
14.36016799,318
14.36852362,323
14.37687926,299
14.38523489,320
14.39359053,251
14.40194616,325
14.4103018,278
14.41865743,316
14.42701306,321
14.4353687,339
14.44372433,311
14.45207997,307
14.4604356,290
14.46879124,304
14.47714687,323
14.48550251,283
14.49385814,293
14.50221378,294
14.51056941,311
14.51892504,281
14.52728068,318
14.53563631,304
14.54399195,336
14.55234758,322
14.56070322,281
14.56905885,336
14.57741449,306
14.58577012,302
14.59412575,280
14.60248139,310
14.61083702,299
14.61919266,317
14.62754829,268
14.63590393,307
14.64425956,305
14.6526152,297
14.66097083,328
14.66932647,292
14.6776821,286
14.68603773,310
14.69439337,311
14.702749,326
14.71110464,290
14.71946027,311
14.72781591,283
14.73617154,282
14.74452718,292
14.75288281,313
14.76123845,318
14.76959408,286
14.77794971,289
14.78630535,306
14.79466098,297
14.80301662,284
14.81137225,321
14.81972789,289
14.82808352,288
14.83643916,288
14.84479479,333
14.85315043,295
14.86150606,296
14.86986169,333
14.87821733,321
14.88657296,316
14.8949286,320
14.90328423,312
14.91163987,326
14.9199955,324
14.92835114,283
14.93670677,343
14.94506241,323
14.95341804,288
14.96177367,272
14.97012931,279
14.97848494,310
14.98684058,259
14.99519621,295
15.00355185,329
15.01190748,284
15.02026312,296
15.02861875,292
15.03697439,288
15.04533002,297
15.05368565,296
15.06204129,308
15.07039692,273
15.07875256,276
15.08710819,308
15.09546383,303
15.10381946,300
15.1121751,333
15.12053073,272
15.12888637,292
15.137242,314
15.14559763,313
15.15395327,289
15.1623089,302
15.17066454,280
15.17902017,320
15.18737581,300
15.19573144,307
15.20408708,284
15.21244271,304
15.22079834,304
15.22915398,308
15.23750961,274
15.24586525,268
15.25422088,299
15.26257652,262
15.27093215,270
15.27928779,289
15.28764342,262
15.29599906,284
15.30435469,293
15.31271032,282
15.32106596,278
15.32942159,306
15.33777723,280
15.34613286,286
15.3544885,296
15.36284413,280
15.37119977,292
15.3795554,285
15.38791104,302
15.39626667,296
15.4046223,325
15.41297794,276
15.42133357,315
15.42968921,311
15.43804484,315
15.44640048,314
15.45475611,282
15.46311175,292
15.47146738,310
15.47982302,297
15.48817865,281
15.49653428,285
15.50488992,283
15.51324555,284
15.52160119,306
15.52995682,288
15.53831246,271
15.54666809,274
15.55502373,270
15.56337936,296
15.571735,315
15.58009063,321
15.58844626,310
15.5968019,310
15.60515753,305
15.61351317,289
15.6218688,336
15.63022444,292
15.63858007,323
15.64693571,291
15.65529134,299
15.66364698,325
15.67200261,301
15.68035824,316
15.68871388,299
15.69706951,333
15.70542515,342
15.71378078,318
15.72213642,347
15.73049205,316
15.73884769,345
15.74720332,348
15.75555896,381
15.76391459,379
15.77227022,375
15.78062586,376
15.78898149,388
15.79733713,387
15.80569276,364
15.8140484,346
15.82240403,355
15.83075967,334
15.8391153,364
15.84747093,387
15.85582657,347
15.8641822,334
15.87253784,337
15.88089347,326
15.88924911,306
15.89760474,324
15.90596038,310
15.91431601,304
15.92267165,296
15.93102728,291
15.93938291,318
15.94773855,289
15.95609418,320
15.96444982,278
15.97280545,274
15.98116109,288
15.98951672,272
15.99787236,273
16.00622799,283
16.01458363,306
16.02293926,268
16.03129489,253
16.03965053,273
16.04800616,275
16.0563618,279
16.06471743,289
16.07307307,270
16.0814287,276
16.08978434,278
16.09813997,274
16.10649561,297
16.11485124,291
16.12320687,316
16.13156251,289
16.13991814,276
16.14827378,269
16.15662941,282
16.16498505,323
16.17334068,289
16.18169632,279
16.19005195,270
16.19840759,295
16.20676322,292
16.21511885,276
16.22347449,324
16.23183012,269
16.24018576,302
16.24854139,263
16.25689703,297
16.26525266,291
16.2736083,283
16.28196393,296
16.29031957,283
16.2986752,288
16.30703083,293
16.31538647,286
16.3237421,310
16.33209774,278
16.34045337,270
16.34880901,246
16.35716464,310
16.36552028,318
16.37387591,324
16.38223154,326
16.39058718,331
16.39894281,335
16.40729845,305
16.41565408,285
16.42400972,308
16.43236535,296
16.44072099,302
16.44907662,300
16.45743226,308
16.46578789,347
16.47414352,282
16.48249916,272
16.49085479,276
16.49921043,290
16.50756606,284
16.5159217,321
16.52427733,293
16.53263297,269
16.5409886,283
16.54934424,259
16.55769987,244
16.5660555,270
16.57441114,257
16.58276677,279
16.59112241,280
16.59947804,263
16.60783368,288
16.61618931,301
16.62454495,265
16.63290058,257
16.64125622,265
16.64961185,288
16.65796748,281
16.66632312,254
16.67467875,279
16.68303439,249
16.69139002,273
16.69974566,264
16.70810129,259
16.71645693,304
16.72481256,247
16.7331682,282
16.74152383,280
16.74987946,291
16.7582351,262
16.76659073,274
16.77494637,241
16.783302,244
16.79165764,296
16.80001327,257
16.80836891,250
16.81672454,259
16.82508018,257
16.83343581,270
16.84179144,296
16.85014708,257
16.85850271,276
16.86685835,285
16.87521398,280
16.88356962,279
16.89192525,274
16.90028089,228
16.90863652,284
16.91699216,284
16.92534779,282
16.93370342,273
16.94205906,251
16.95041469,268
16.95877033,265
16.96712596,280
16.9754816,286
16.98383723,290
16.99219287,299
17.0005485,253
17.00890413,259
17.01725977,286
17.0256154,264
17.03397104,280
17.04232667,256
17.05068231,272
17.05903794,294
17.06739358,263
17.07574921,291
17.08410485,261
17.09246048,284
17.10081611,280
17.10917175,262
17.11752738,240
17.12588302,240
17.13423865,259
17.14259429,264
17.15094992,249
17.15930556,276
17.16766119,251
17.17601683,274
17.18437246,271
17.19272809,270
17.20108373,273
17.20943936,257
17.217795,233
17.22615063,268
17.23450627,252
17.2428619,272
17.25121754,276
17.25957317,238
17.26792881,275
17.27628444,248
17.28464007,253
17.29299571,254
17.30135134,241
17.30970698,281
17.31806261,262
17.32641825,263
17.33477388,267
17.34312952,256
17.35148515,273
17.35984079,251
17.36819642,292
17.37655205,267
17.38490769,258
17.39326332,264
17.40161896,248
17.40997459,282
17.41833023,272
17.42668586,242
17.4350415,238
17.44339713,252
17.45175277,254
17.4601084,242
17.46846403,262
17.47681967,282
17.4851753,246
17.49353094,280
17.50188657,284
17.51024221,279
17.51859784,279
17.52695348,299
17.53530911,268
17.54366475,257
17.55202038,286
17.56037601,286
17.56873165,260
17.57708728,274
17.58544292,269
17.59379855,278
17.60215419,308
17.61050982,273
17.61886546,239
17.62722109,242
17.63557672,250
17.64393236,257
17.65228799,265
17.66064363,276
17.66899926,315
17.6773549,293
17.68571053,294
17.69406617,253
17.7024218,281
17.71077744,262
17.71913307,279
17.7274887,256
17.73584434,256
17.74419997,280
17.75255561,285
17.76091124,268
17.76926688,317
17.77762251,286
17.78597815,297
17.79433378,295
17.80268942,323
17.81104505,288
17.81940068,286
17.82775632,324
17.83611195,323
17.84446759,311
17.85282322,290
17.86117886,346
17.86953449,323
17.87789013,316
17.88624576,350
17.8946014,284
17.90295703,301
17.91131266,296
17.9196683,283
17.92802393,336
17.93637957,306
17.9447352,331
17.95309084,322
17.96144647,346
17.96980211,333
17.97815774,352
17.98651338,402
17.99486901,369
18.00322464,374
18.01158028,421
18.01993591,442
18.02829155,385
18.03664718,411
18.04500282,399
18.05335845,395
18.06171409,392
18.07006972,346
18.07842536,379
18.08678099,366
18.09513662,360
18.10349226,332
18.11184789,321
18.12020353,301
18.12855916,328
18.1369148,274
18.14527043,275
18.15362607,278
18.1619817,261
18.17033734,284
18.17869297,286
18.1870486,270
18.19540424,248
18.20375987,260
18.21211551,278
18.22047114,257
18.22882678,286
18.23718241,249
18.24553805,275
18.25389368,260
18.26224931,272
18.27060495,307
18.27896058,278
18.28731622,283
18.29567185,281
18.30402749,276
18.31238312,253
18.32073876,278
18.32909439,243
18.33745003,239
18.34580566,282
18.35416129,283
18.36251693,257
18.37087256,271
18.3792282,295
18.38758383,252
18.39593947,300
18.4042951,256
18.41265074,272
18.42100637,257
18.42936201,260
18.43771764,252
18.44607327,274
18.45442891,264
18.46278454,273
18.47114018,264
18.47949581,224
18.48785145,271
18.49620708,271
18.50456272,288
18.51291835,278
18.52127399,261
18.52962962,237
18.53798525,250
18.54634089,273
18.55469652,253
18.56305216,250
18.57140779,278
18.57976343,264
18.58811906,265
18.5964747,275
18.60483033,262
18.61318597,258
18.6215416,257
18.62989723,257
18.63825287,262
18.6466085,262
18.65496414,300
18.66331977,288
18.67167541,278
18.68003104,282
18.68838668,248
18.69674231,253
18.70509795,278
18.71345358,258
18.72180921,261
18.73016485,271
18.73852048,263
18.74687612,261
18.75523175,262
18.76358739,258
18.77194302,280
18.78029866,270
18.78865429,260
18.79700993,271
18.80536556,259
18.81372119,272
18.82207683,304
18.83043246,311
18.8387881,275
18.84714373,291
18.85549937,294
18.863855,247
18.87221064,283
18.88056627,265
18.8889219,296
18.89727754,307
18.90563317,261
18.91398881,305
18.92234444,286
18.93070008,310
18.93905571,329
18.94741135,285
18.95576698,311
18.96412262,311
18.97247825,297
18.98083388,282
18.98918952,281
18.99754515,300
19.00590079,267
19.01425642,302
19.02261206,264
19.03096769,292
19.03932333,270
19.04767896,283
19.0560346,228
19.06439023,252
19.07274586,256
19.0811015,264
19.08945713,285
19.09781277,295
19.1061684,258
19.11452404,267
19.12287967,271
19.13123531,251
19.13959094,246
19.14794658,270
19.15630221,250
19.16465784,254
19.17301348,267
19.18136911,247
19.18972475,241
19.19808038,244
19.20643602,257
19.21479165,269
19.22314729,265
19.23150292,283
19.23985856,256
19.24821419,295
19.25656982,289
19.26492546,269
19.27328109,231
19.28163673,269
19.28999236,247
19.298348,256
19.30670363,250
19.31505927,258
19.3234149,226
19.33177054,258
19.34012617,251
19.3484818,270
19.35683744,253
19.36519307,237
19.37354871,249
19.38190434,256
19.39025998,249
19.39861561,275
19.40697125,272
19.41532688,237
19.42368251,258
19.43203815,251
19.44039378,278
19.44874942,254
19.45710505,282
19.46546069,267
19.47381632,236
19.48217196,253
19.49052759,236
19.49888323,252
19.50723886,258
19.51559449,269
19.52395013,254
19.53230576,247
19.5406614,237
19.54901703,242
19.55737267,265
19.5657283,233
19.57408394,293
19.58243957,270
19.59079521,243
19.59915084,249
19.60750647,258
19.61586211,257
19.62421774,261
19.63257338,230
19.64092901,251
19.64928465,278
19.65764028,267
19.66599592,261
19.67435155,260
19.68270719,258
19.69106282,260
19.69941845,268
19.70777409,250
19.71612972,254
19.72448536,256
19.73284099,261
19.74119663,231
19.74955226,257
19.7579079,243
19.76626353,265
19.77461917,258
19.7829748,281
19.79133043,249
19.79968607,260
19.8080417,269
19.81639734,279
19.82475297,271
19.83310861,257
19.84146424,271
19.84981988,257
19.85817551,257
19.86653115,256
19.87488678,257
19.88324241,261
19.89159805,270
19.89995368,268
19.90830932,233
19.91666495,272
19.92502059,289
19.93337622,243
19.94173186,251
19.95008749,268
19.95844313,258
19.96679876,252
19.97515439,256
19.98351003,248
19.99186566,274
20.0002213,251
20.00857693,251
20.01693257,254
20.0252882,227
20.03364384,252
20.04199947,243
20.0503551,248
20.05871074,275
20.06706637,212
20.07542201,259
20.08377764,288
20.09213328,284
20.10048891,272
20.10884455,261
20.11720018,264
20.12555582,269
20.13391145,246
20.14226708,265
20.15062272,251
20.15897835,241
20.16733399,258
20.17568962,241
20.18404526,285
20.19240089,237
20.20075653,290
20.20911216,224
20.2174678,238
20.22582343,225
20.23417906,246
20.2425347,236
20.25089033,261
20.25924597,256
20.2676016,259
20.27595724,231
20.28431287,250
20.29266851,259
20.30102414,226
20.30937978,259
20.31773541,262
20.32609104,244
20.33444668,230
20.34280231,272
20.35115795,260
20.35951358,235
20.36786922,226
20.37622485,262
20.38458049,271
20.39293612,274
20.40129176,240
20.40964739,268
20.41800302,262
20.42635866,230
20.43471429,247
20.44306993,244
20.45142556,243
20.4597812,254
20.46813683,241
20.47649247,252
20.4848481,264
20.49320374,237
20.50155937,230
20.509915,247
20.51827064,232
20.52662627,261
20.53498191,263
20.54333754,248
20.55169318,250
20.56004881,240
20.56840445,242
20.57676008,253
20.58511572,235
20.59347135,232
20.60182698,233
