Angle,Intensity
8.285621682,500
8.293977317,492
8.302332951,519
8.310688586,460
8.31904422,483
8.327399855,497
8.335755489,494
8.344111124,468
8.352466758,481
8.360822393,476
8.369178027,494
8.377533662,495
8.385889296,474
8.394244931,530
8.402600565,465
8.4109562,493
8.419311835,526
8.427667469,512
8.436023104,495
8.444378738,478
8.452734373,491
8.461090007,455
8.469445642,488
8.477801276,499
8.486156911,489
8.494512545,488
8.50286818,494
8.511223814,517
8.519579449,476
8.527935083,500
8.536290718,502
8.544646353,441
8.553001987,508
8.561357622,451
8.569713256,421
8.578068891,485
8.586424525,475
8.59478016,476
8.603135794,498
8.611491429,482
8.619847063,467
8.628202698,484
8.636558332,483
8.644913967,476
8.653269601,498
8.661625236,466
8.669980871,481
8.678336505,457
8.68669214,448
8.695047774,483
8.703403409,527
8.711759043,465
8.720114678,462
8.728470312,473
8.736825947,487
8.745181581,456
8.753537216,470
8.76189285,456
8.770248485,492
8.778604119,484
8.786959754,465
8.795315389,497
8.803671023,480
8.812026658,483
8.820382292,456
8.828737927,515
8.837093561,496
8.845449196,487
8.85380483,468
8.862160465,481
8.870516099,527
8.878871734,459
8.887227368,472
8.895583003,502
8.903938637,459
8.912294272,518
8.920649907,516
8.929005541,549
8.937361176,518
8.94571681,495
8.954072445,467
8.962428079,451
8.970783714,488
8.979139348,439
8.987494983,496
8.995850617,498
9.004206252,494
9.012561886,514
9.020917521,474
9.029273155,505
9.03762879,461
9.045984425,519
9.054340059,508
9.062695694,499
9.071051328,542
9.079406963,446
9.087762597,492
9.096118232,520
9.104473866,545
9.112829501,510
9.121185135,531
9.12954077,504
9.137896404,527
9.146252039,504
9.154607673,527
9.162963308,521
9.171318943,534
9.179674577,493
9.188030212,500
9.196385846,496
9.204741481,512
9.213097115,493
9.22145275,486
9.229808384,475
9.238164019,487
9.246519653,461
9.254875288,484
9.263230922,459
9.271586557,449
9.279942191,480
9.288297826,451
9.296653461,443
9.305009095,500
9.31336473,432
9.321720364,459
9.330075999,452
9.338431633,422
9.346787268,444
9.355142902,487
9.363498537,478
9.371854171,408
9.380209806,471
9.38856544,462
9.396921075,455
9.405276709,421
9.413632344,471
9.421987979,478
9.430343613,453
9.438699248,462
9.447054882,444
9.455410517,416
9.463766151,466
9.472121786,435
9.48047742,443
9.488833055,465
9.497188689,434
9.505544324,424
9.513899958,454
9.522255593,478
9.530611227,409
9.538966862,456
9.547322497,434
9.555678131,456
9.564033766,419
9.5723894,425
9.580745035,461
9.589100669,459
9.597456304,423
9.605811938,410
9.614167573,463
9.622523207,389
9.630878842,452
9.639234476,472
9.647590111,450
9.655945745,435
9.66430138,463
9.672657015,419
9.681012649,414
9.689368284,459
9.697723918,427
9.706079553,432
9.714435187,453
9.722790822,375
9.731146456,449
9.739502091,445
9.747857725,441
9.75621336,421
9.764568994,402
9.772924629,455
9.781280263,428
9.789635898,435
9.797991533,464
9.806347167,457
9.814702802,433
9.823058436,413
9.831414071,462
9.839769705,451
9.84812534,410
9.856480974,433
9.864836609,443
9.873192243,449
9.881547878,440
9.889903512,407
9.898259147,472
9.906614781,382
9.914970416,478
9.92332605,391
9.931681685,438
9.94003732,389
9.948392954,419
9.956748589,392
9.965104223,444
9.973459858,434
9.981815492,419
9.990171127,467
9.998526761,444
10.0068824,463
10.01523803,429
10.02359367,441
10.0319493,451
10.04030493,449
10.04866057,416
10.0570162,403
10.06537184,420
10.07372747,419
10.08208311,457
10.09043874,459
10.09879438,448
10.10715001,424
10.11550565,430
10.12386128,438
10.13221691,399
10.14057255,441
10.14892818,376
10.15728382,393
10.16563945,390
10.17399509,417
10.18235072,411
10.19070636,416
10.19906199,433
10.20741763,438
10.21577326,427
10.22412889,422
10.23248453,382
10.24084016,421
10.2491958,384
10.25755143,409
10.26590707,404
10.2742627,390
10.28261834,366
10.29097397,417
10.2993296,392
10.30768524,414
10.31604087,428
10.32439651,402
10.33275214,417
10.34110778,390
10.34946341,397
10.35781905,380
10.36617468,416
10.37453032,428
10.38288595,403
10.39124158,374
10.39959722,387
10.40795285,384
10.41630849,393
10.42466412,398
10.43301976,390
10.44137539,391
10.44973103,391
10.45808666,389
10.4664423,416
10.47479793,429
10.48315356,367
10.4915092,404
10.49986483,427
10.50822047,424
10.5165761,386
10.52493174,381
10.53328737,431
10.54164301,392
10.54999864,396
10.55835428,374
10.56670991,439
10.57506554,399
10.58342118,392
10.59177681,424
10.60013245,403
10.60848808,386
10.61684372,385
10.62519935,428
10.63355499,430
10.64191062,401
10.65026626,403
10.65862189,375
10.66697752,408
10.67533316,357
10.68368879,375
10.69204443,391
10.70040006,411
10.7087557,378
10.71711133,411
10.72546697,451
10.7338226,410
10.74217824,428
10.75053387,432
10.7588895,372
10.76724514,364
10.77560077,417
10.78395641,434
10.79231204,386
10.80066768,372
10.80902331,386
10.81737895,428
10.82573458,430
10.83409022,418
10.84244585,434
10.85080148,377
10.85915712,414
10.86751275,393
10.87586839,393
10.88422402,406
10.89257966,427
10.90093529,411
10.90929093,387
10.91764656,424
10.92600219,389
10.93435783,398
10.94271346,410
10.9510691,413
10.95942473,445
10.96778037,412
10.976136,450
10.98449164,443
10.99284727,424
11.00120291,387
11.00955854,386
11.01791417,408
11.02626981,411
11.03462544,395
11.04298108,361
11.05133671,414
11.05969235,422
11.06804798,421
11.07640362,365
11.08475925,412
11.09311489,413
11.10147052,457
11.10982615,397
11.11818179,386
11.12653742,393
11.13489306,401
11.14324869,398
11.15160433,399
11.15995996,391
11.1683156,412
11.17667123,332
11.18502687,367
11.1933825,376
11.20173813,356
11.21009377,409
11.2184494,354
11.22680504,408
11.23516067,350
11.24351631,371
11.25187194,418
11.26022758,423
11.26858321,379
11.27693885,370
11.28529448,406
11.29365011,368
11.30200575,377
11.31036138,344
11.31871702,432
11.32707265,350
11.33542829,403
11.34378392,352
11.35213956,397
11.36049519,360
11.36885083,364
11.37720646,379
11.38556209,386
11.39391773,388
11.40227336,419
11.410629,358
11.41898463,352
11.42734027,370
11.4356959,380
11.44405154,388
11.45240717,389
11.46076281,339
11.46911844,396
11.47747407,354
11.48582971,366
11.49418534,409
11.50254098,368
11.51089661,371
11.51925225,346
11.52760788,357
11.53596352,384
11.54431915,381
11.55267478,370
11.56103042,370
11.56938605,343
11.57774169,369
11.58609732,396
11.59445296,366
11.60280859,367
11.61116423,352
11.61951986,389
11.6278755,387
11.63623113,384
11.64458676,401
11.6529424,353
11.66129803,375
11.66965367,401
11.6780093,388
11.68636494,387
11.69472057,355
11.70307621,377
11.71143184,335
11.71978748,380
11.72814311,419
11.73649874,401
11.74485438,355
11.75321001,386
11.76156565,390
11.76992128,397
11.77827692,424
11.78663255,402
11.79498819,370
11.80334382,417
11.81169946,374
11.82005509,387
11.82841072,352
11.83676636,371
11.84512199,407
11.85347763,336
11.86183326,355
11.8701889,367
11.87854453,374
11.88690017,348
11.8952558,384
11.90361144,329
11.91196707,375
11.9203227,357
11.92867834,372
11.93703397,386
11.94538961,356
11.95374524,350
11.96210088,335
11.97045651,370
11.97881215,348
11.98716778,381
11.99552342,384
12.00387905,349
12.01223468,374
12.02059032,355
12.02894595,374
12.03730159,380
12.04565722,363
12.05401286,432
12.06236849,378
12.07072413,356
12.07907976,364
12.0874354,374
12.09579103,385
12.10414666,398
12.1125023,395
12.12085793,397
12.12921357,381
12.1375692,355
12.14592484,420
12.15428047,353
12.16263611,395
12.17099174,397
12.17934737,356
12.18770301,376
12.19605864,399
12.20441428,376
12.21276991,386
12.22112555,337
12.22948118,390
12.23783682,377
12.24619245,379
12.25454809,365
12.26290372,363
12.27125935,398
12.27961499,381
12.28797062,392
12.29632626,302
12.30468189,374
12.31303753,314
12.32139316,318
12.3297488,342
12.33810443,352
12.34646007,355
12.3548157,344
12.36317133,313
12.37152697,335
12.3798826,350
12.38823824,356
12.39659387,331
12.40494951,357
12.41330514,350
12.42166078,326
12.43001641,313
12.43837205,342
12.44672768,346
12.45508331,352
12.46343895,358
12.47179458,348
12.48015022,335
12.48850585,312
12.49686149,304
12.50521712,311
12.51357276,350
12.52192839,328
12.53028403,345
12.53863966,363
12.54699529,340
12.55535093,352
12.56370656,337
12.5720622,328
12.58041783,328
12.58877347,342
12.5971291,368
12.60548474,346
12.61384037,374
12.62219601,348
12.63055164,338
12.63890727,333
12.64726291,337
12.65561854,329
12.66397418,338
12.67232981,350
12.68068545,325
12.68904108,320
12.69739672,352
12.70575235,324
12.71410799,300
12.72246362,293
12.73081925,337
12.73917489,321
12.74753052,303
12.75588616,296
12.76424179,324
12.77259743,323
12.78095306,337
12.7893087,354
12.79766433,337
12.80601996,318
12.8143756,352
12.82273123,297
12.83108687,368
12.8394425,340
12.84779814,322
12.85615377,338
12.86450941,335
12.87286504,300
12.88122068,303
12.88957631,336
12.89793194,314
12.90628758,354
12.91464321,312
12.92299885,322
12.93135448,326
12.93971012,299
12.94806575,385
12.95642139,331
12.96477702,340
12.97313266,308
12.98148829,336
12.98984392,320
12.99819956,358
13.00655519,335
13.01491083,308
13.02326646,338
13.0316221,310
13.03997773,303
13.04833337,308
13.056689,314
13.06504464,332
13.07340027,313
13.0817559,292
13.09011154,316
13.09846717,338
13.10682281,292
13.11517844,303
13.12353408,303
13.13188971,347
13.14024535,322
13.14860098,321
13.15695662,315
13.16531225,325
13.17366788,293
13.18202352,281
13.19037915,340
13.19873479,302
13.20709042,327
13.21544606,337
13.22380169,339
13.23215733,356
13.24051296,276
13.2488686,322
13.25722423,332
13.26557986,314
13.2739355,293
13.28229113,313
13.29064677,311
13.2990024,301
13.30735804,305
13.31571367,316
13.32406931,311
13.33242494,316
13.34078057,316
13.34913621,293
13.35749184,338
13.36584748,317
13.37420311,316
13.38255875,317
13.39091438,308
13.39927002,307
13.40762565,285
13.41598129,320
13.42433692,318
13.43269255,339
13.44104819,321
13.44940382,299
13.45775946,346
13.46611509,321
13.47447073,315
13.48282636,316
13.491182,297
13.49953763,321
13.50789327,313
13.5162489,374
13.52460453,320
13.53296017,315
13.5413158,321
13.54967144,324
13.55802707,296
13.56638271,321
13.57473834,332
13.58309398,327
13.59144961,347
13.59980525,321
13.60816088,387
13.61651651,360
13.62487215,381
13.63322778,346
13.64158342,368
13.64993905,372
13.65829469,378
13.66665032,393
13.67500596,359
13.68336159,391
13.69171723,397
13.70007286,365
13.70842849,364
13.71678413,346
13.72513976,352
13.7334954,378
13.74185103,374
13.75020667,348
13.7585623,331
13.76691794,325
13.77527357,334
13.78362921,278
13.79198484,313
13.80034047,295
13.80869611,324
13.81705174,283
13.82540738,320
13.83376301,339
13.84211865,305
13.85047428,339
13.85882992,335
13.86718555,339
13.87554119,354
13.88389682,345
13.89225245,395
13.90060809,365
13.90896372,353
13.91731936,364
13.92567499,413
13.93403063,406
13.94238626,369
13.9507419,344
13.95909753,343
13.96745316,336
13.9758088,332
13.98416443,331
13.99252007,305
14.0008757,327
14.00923134,347
14.01758697,316
14.02594261,325
14.03429824,333
14.04265388,291
14.05100951,292
14.05936514,323
14.06772078,307
14.07607641,311
14.08443205,301
14.09278768,295
14.10114332,275
14.10949895,308
14.11785459,313
14.12621022,279
14.13456586,292
14.14292149,303
14.15127712,317
14.15963276,279
14.16798839,303
14.17634403,278
14.18469966,295
14.1930553,303
14.20141093,293
14.20976657,315
14.2181222,293
14.22647784,310
14.23483347,289
14.2431891,303
14.25154474,275
14.25990037,293
14.26825601,295
14.27661164,288
14.28496728,314
14.29332291,306
14.30167855,297
14.31003418,334
14.31838982,288
14.32674545,315
14.33510108,306
14.34345672,274
14.35181235,288
14.36016799,301
14.36852362,304
14.37687926,303
14.38523489,296
14.39359053,284
14.40194616,296
14.4103018,302
14.41865743,336
14.42701306,279
14.4353687,323
14.44372433,289
14.45207997,278
14.4604356,301
14.46879124,310
14.47714687,290
14.48550251,318
14.49385814,297
14.50221378,300
14.51056941,331
14.51892504,301
14.52728068,261
14.53563631,263
14.54399195,278
14.55234758,251
14.56070322,280
14.56905885,268
14.57741449,317
14.58577012,282
14.59412575,292
14.60248139,268
14.61083702,268
14.61919266,297
14.62754829,324
14.63590393,321
14.64425956,262
14.6526152,318
14.66097083,300
14.66932647,304
14.6776821,278
14.68603773,285
14.69439337,322
14.702749,293
14.71110464,288
14.71946027,295
14.72781591,270
14.73617154,304
14.74452718,283
14.75288281,274
14.76123845,302
14.76959408,274
14.77794971,279
14.78630535,280
14.79466098,286
14.80301662,306
14.81137225,256
14.81972789,248
14.82808352,281
14.83643916,313
14.84479479,276
14.85315043,288
14.86150606,321
14.86986169,274
14.87821733,306
14.88657296,296
14.8949286,289
14.90328423,315
14.91163987,305
14.9199955,304
14.92835114,293
14.93670677,276
14.94506241,274
14.95341804,268
14.96177367,307
14.97012931,286
14.97848494,300
14.98684058,312
14.99519621,315
15.00355185,291
15.01190748,280
15.02026312,313
15.02861875,239
15.03697439,293
15.04533002,278
15.05368565,285
15.06204129,279
15.07039692,274
15.07875256,295
15.08710819,250
15.09546383,281
15.10381946,305
15.1121751,317
15.12053073,295
15.12888637,273
15.137242,295
15.14559763,263
15.15395327,296
15.1623089,276
15.17066454,286
15.17902017,296
15.18737581,286
15.19573144,265
15.20408708,281
15.21244271,300
15.22079834,304
15.22915398,285
15.23750961,293
15.24586525,306
15.25422088,225
15.26257652,279
15.27093215,284
15.27928779,285
15.28764342,293
15.29599906,281
15.30435469,280
15.31271032,301
15.32106596,251
15.32942159,295
15.33777723,297
15.34613286,276
15.3544885,292
15.36284413,279
15.37119977,312
15.3795554,270
15.38791104,278
15.39626667,283
15.4046223,250
15.41297794,332
15.42133357,229
15.42968921,251
15.43804484,276
15.44640048,262
15.45475611,272
15.46311175,273
15.47146738,295
15.47982302,286
15.48817865,265
15.49653428,268
15.50488992,300
15.51324555,263
15.52160119,269
15.52995682,281
15.53831246,297
15.54666809,260
15.55502373,308
15.56337936,230
15.571735,289
15.58009063,271
15.58844626,284
15.5968019,281
15.60515753,296
15.61351317,275
15.6218688,280
15.63022444,269
15.63858007,244
15.64693571,303
15.65529134,265
15.66364698,232
15.67200261,297
15.68035824,286
15.68871388,299
15.69706951,279
15.70542515,279
15.71378078,271
15.72213642,289
15.73049205,284
15.73884769,276
15.74720332,274
15.75555896,293
15.76391459,294
15.77227022,297
15.78062586,282
15.78898149,291
15.79733713,299
15.80569276,307
15.8140484,291
15.82240403,304
15.83075967,270
15.8391153,294
15.84747093,295
15.85582657,289
15.8641822,323
15.87253784,284
15.88089347,301
15.88924911,317
15.89760474,357
15.90596038,369
15.91431601,339
15.92267165,316
15.93102728,306
15.93938291,299
15.94773855,295
15.95609418,336
15.96444982,289
15.97280545,241
15.98116109,291
15.98951672,276
15.99787236,289
16.00622799,251
16.01458363,294
16.02293926,249
16.03129489,291
16.03965053,264
16.04800616,259
16.0563618,301
16.06471743,250
16.07307307,258
16.0814287,264
16.08978434,260
16.09813997,265
16.10649561,267
16.11485124,264
16.12320687,273
16.13156251,264
16.13991814,247
16.14827378,279
16.15662941,270
16.16498505,270
16.17334068,253
16.18169632,281
16.19005195,280
16.19840759,304
16.20676322,257
16.21511885,252
16.22347449,243
16.23183012,269
16.24018576,295
16.24854139,290
16.25689703,242
16.26525266,252
16.2736083,250
16.28196393,265
16.29031957,278
16.2986752,285
16.30703083,260
16.31538647,275
16.3237421,284
16.33209774,259
16.34045337,239
16.34880901,270
16.35716464,256
16.36552028,273
16.37387591,236
16.38223154,281
16.39058718,282
16.39894281,254
16.40729845,263
16.41565408,261
16.42400972,241
16.43236535,273
16.44072099,246
16.44907662,259
16.45743226,264
16.46578789,237
16.47414352,274
16.48249916,282
16.49085479,253
16.49921043,257
16.50756606,257
16.5159217,248
16.52427733,259
16.53263297,259
16.5409886,250
16.54934424,258
16.55769987,278
16.5660555,249
16.57441114,269
16.58276677,259
16.59112241,257
16.59947804,241
16.60783368,236
16.61618931,231
16.62454495,265
16.63290058,262
16.64125622,235
16.64961185,279
16.65796748,256
16.66632312,235
16.67467875,242
16.68303439,253
16.69139002,249
16.69974566,268
16.70810129,268
16.71645693,284
16.72481256,274
16.7331682,221
16.74152383,243
16.74987946,271
16.7582351,260
16.76659073,254
16.77494637,257
16.783302,258
16.79165764,270
16.80001327,249
16.80836891,247
16.81672454,261
16.82508018,239
16.83343581,247
16.84179144,242
16.85014708,230
16.85850271,236
16.86685835,252
16.87521398,281
16.88356962,272
16.89192525,276
16.90028089,230
16.90863652,231
16.91699216,249
16.92534779,269
16.93370342,265
16.94205906,259
16.95041469,271
16.95877033,301
16.96712596,241
16.9754816,256
16.98383723,283
16.99219287,263
17.0005485,251
17.00890413,282
17.01725977,293
17.0256154,281
17.03397104,241
17.04232667,230
17.05068231,244
17.05903794,256
17.06739358,242
17.07574921,249
17.08410485,254
17.09246048,252
17.10081611,243
17.10917175,282
17.11752738,270
17.12588302,267
17.13423865,276
17.14259429,251
17.15094992,272
17.15930556,262
17.16766119,261
17.17601683,264
17.18437246,269
17.19272809,253
17.20108373,258
17.20943936,260
17.217795,247
17.22615063,226
17.23450627,295
17.2428619,249
17.25121754,243
17.25957317,253
17.26792881,227
17.27628444,276
17.28464007,265
17.29299571,252
17.30135134,244
17.30970698,248
17.31806261,248
17.32641825,254
17.33477388,280
17.34312952,270
17.35148515,265
17.35984079,207
17.36819642,243
17.37655205,260
17.38490769,249
17.39326332,250
17.40161896,237
17.40997459,260
17.41833023,263
17.42668586,265
17.4350415,291
17.44339713,252
17.45175277,261
17.4601084,244
17.46846403,274
17.47681967,273
17.4851753,252
17.49353094,274
17.50188657,267
17.51024221,279
17.51859784,259
17.52695348,273
17.53530911,275
17.54366475,248
17.55202038,229
17.56037601,275
17.56873165,272
17.57708728,243
17.58544292,284
17.59379855,261
17.60215419,236
17.61050982,263
17.61886546,237
17.62722109,252
17.63557672,280
17.64393236,268
17.65228799,301
17.66064363,292
17.66899926,273
17.6773549,268
17.68571053,274
17.69406617,280
17.7024218,276
17.71077744,295
17.71913307,290
17.7274887,258
17.73584434,275
17.74419997,296
17.75255561,274
17.76091124,300
17.76926688,288
17.77762251,304
17.78597815,281
17.79433378,278
17.80268942,301
17.81104505,302
17.81940068,304
17.82775632,312
17.83611195,324
17.84446759,292
17.85282322,303
17.86117886,295
17.86953449,285
17.87789013,335
17.88624576,340
17.8946014,356
17.90295703,358
17.91131266,361
17.9196683,421
17.92802393,345
17.93637957,372
17.9447352,418
17.95309084,391
17.96144647,434
17.96980211,454
17.97815774,429
17.98651338,470
17.99486901,514
18.00322464,493
18.01158028,577
18.01993591,644
18.02829155,689
18.03664718,643
18.04500282,744
18.05335845,770
18.06171409,805
18.07006972,896
18.07842536,837
18.08678099,887
18.09513662,930
18.10349226,1088
18.11184789,1021
18.12020353,1037
18.12855916,994
18.1369148,983
18.14527043,897
18.15362607,823
18.1619817,793
18.17033734,653
18.17869297,606
18.1870486,528
18.19540424,509
18.20375987,498
18.21211551,404
18.22047114,368
18.22882678,374
18.23718241,290
18.24553805,323
18.25389368,276
18.26224931,306
18.27060495,290
18.27896058,273
18.28731622,242
18.29567185,308
18.30402749,297
18.31238312,256
18.32073876,286
18.32909439,265
18.33745003,264
18.34580566,279
18.35416129,280
18.36251693,283
18.37087256,273
18.3792282,272
18.38758383,239
18.39593947,283
18.4042951,257
18.41265074,281
18.42100637,265
18.42936201,253
18.43771764,244
18.44607327,258
18.45442891,276
18.46278454,239
18.47114018,252
18.47949581,258
18.48785145,235
18.49620708,294
18.50456272,233
18.51291835,263
18.52127399,243
18.52962962,252
18.53798525,265
18.54634089,250
18.55469652,257
18.56305216,201
18.57140779,230
18.57976343,216
18.58811906,257
18.5964747,249
18.60483033,248
18.61318597,229
18.6215416,231
18.62989723,200
18.63825287,251
18.6466085,253
18.65496414,251
18.66331977,232
18.67167541,258
18.68003104,268
18.68838668,278
18.69674231,237
18.70509795,230
18.71345358,214
18.72180921,226
18.73016485,264
18.73852048,259
18.74687612,251
18.75523175,237
18.76358739,228
18.77194302,235
18.78029866,268
18.78865429,262
18.79700993,226
18.80536556,252
18.81372119,241
18.82207683,252
18.83043246,261
18.8387881,258
18.84714373,281
18.85549937,273
18.863855,211
18.87221064,232
18.88056627,237
18.8889219,280
18.89727754,285
18.90563317,269
18.91398881,280
18.92234444,221
18.93070008,276
18.93905571,263
18.94741135,279
18.95576698,289
18.96412262,248
18.97247825,240
18.98083388,235
18.98918952,227
18.99754515,216
19.00590079,263
19.01425642,290
19.02261206,241
19.03096769,240
19.03932333,247
19.04767896,258
19.0560346,257
19.06439023,233
19.07274586,265
19.0811015,249
19.08945713,246
19.09781277,240
19.1061684,267
19.11452404,222
19.12287967,253
19.13123531,249
19.13959094,247
19.14794658,232
19.15630221,248
19.16465784,260
19.17301348,225
19.18136911,226
19.18972475,247
19.19808038,221
19.20643602,218
19.21479165,221
19.22314729,253
19.23150292,219
19.23985856,209
19.24821419,244
19.25656982,238
19.26492546,261
19.27328109,209
19.28163673,250
19.28999236,222
19.298348,237
19.30670363,232
19.31505927,238
19.3234149,241
19.33177054,226
19.34012617,231
19.3484818,214
19.35683744,238
19.36519307,246
19.37354871,265
19.38190434,257
19.39025998,257
19.39861561,243
19.40697125,268
19.41532688,232
19.42368251,222
19.43203815,250
19.44039378,233
19.44874942,240
19.45710505,237
19.46546069,258
19.47381632,231
19.48217196,220
19.49052759,231
19.49888323,264
19.50723886,197
19.51559449,247
19.52395013,219
19.53230576,253
19.5406614,222
19.54901703,247
19.55737267,233
19.5657283,221
19.57408394,243
19.58243957,243
19.59079521,219
19.59915084,224
19.60750647,229
19.61586211,189
19.62421774,219
19.63257338,249
19.64092901,218
19.64928465,251
19.65764028,247
19.66599592,215
19.67435155,221
19.68270719,225
19.69106282,246
19.69941845,194
19.70777409,235
19.71612972,205
19.72448536,222
19.73284099,237
19.74119663,208
19.74955226,252
19.7579079,230
19.76626353,249
19.77461917,230
19.7829748,260
19.79133043,233
19.79968607,243
19.8080417,247
19.81639734,235
19.82475297,251
19.83310861,232
19.84146424,227
19.84981988,227
19.85817551,249
19.86653115,268
19.87488678,224
19.88324241,268
19.89159805,258
19.89995368,267
19.90830932,251
19.91666495,212
19.92502059,219
19.93337622,222
19.94173186,269
19.95008749,237
19.95844313,214
19.96679876,220
19.97515439,256
19.98351003,233
19.99186566,227
20.0002213,246
20.00857693,243
20.01693257,257
20.0252882,236
20.03364384,259
20.04199947,258
20.0503551,214
20.05871074,243
20.06706637,235
20.07542201,253
20.08377764,230
20.09213328,256
20.10048891,224
20.10884455,263
20.11720018,262
20.12555582,268
20.13391145,243
20.14226708,242
20.15062272,242
20.15897835,236
20.16733399,233
20.17568962,282
20.18404526,252
20.19240089,233
20.20075653,235
20.20911216,241
20.2174678,240
20.22582343,257
20.23417906,222
20.2425347,228
20.25089033,273
20.25924597,261
20.2676016,235
20.27595724,233
20.28431287,222
20.29266851,256
20.30102414,238
20.30937978,243
20.31773541,215
20.32609104,251
20.33444668,288
20.34280231,236
20.35115795,240
20.35951358,265
20.36786922,263
20.37622485,238
20.38458049,217
20.39293612,250
20.40129176,253
20.40964739,243
20.41800302,283
20.42635866,252
20.43471429,233
20.44306993,236
20.45142556,221
20.4597812,204
20.46813683,253
20.47649247,232
20.4848481,244
20.49320374,217
20.50155937,218
20.509915,247
20.51827064,265
20.52662627,280
20.53498191,259
20.54333754,248
20.55169318,258
20.56004881,250
20.56840445,288
20.57676008,258
20.58511572,247
20.59347135,261
