Angle,Intensity
11.38556209,430
11.39391773,416
11.40227336,409
11.410629,466
11.41898463,425
11.42734027,450
11.4356959,453
11.44405154,440
11.45240717,375
11.46076281,399
11.46911844,408
11.47747407,404
11.48582971,428
11.49418534,445
11.50254098,421
11.51089661,429
11.51925225,441
11.52760788,420
11.53596352,434
11.54431915,410
11.55267478,440
11.56103042,438
11.56938605,428
11.57774169,408
11.58609732,400
11.59445296,436
11.60280859,453
11.61116423,398
11.61951986,472
11.6278755,425
11.63623113,400
11.64458676,421
11.6529424,422
11.66129803,431
11.66965367,402
11.6780093,401
11.68636494,380
11.69472057,419
11.70307621,420
11.71143184,399
11.71978748,409
11.72814311,421
11.73649874,409
11.74485438,432
11.75321001,444
11.76156565,385
11.76992128,402
11.77827692,403
11.78663255,343
11.79498819,372
11.80334382,423
11.81169946,378
11.82005509,441
11.82841072,397
11.83676636,363
11.84512199,402
11.85347763,385
11.86183326,392
11.8701889,387
11.87854453,416
11.88690017,410
11.8952558,409
11.90361144,424
11.91196707,410
11.9203227,377
11.92867834,396
11.93703397,400
11.94538961,406
11.95374524,414
11.96210088,356
11.97045651,395
11.97881215,417
11.98716778,423
11.99552342,391
12.00387905,380
12.01223468,427
12.02059032,396
12.02894595,386
12.03730159,420
12.04565722,395
12.05401286,390
12.06236849,401
12.07072413,408
12.07907976,406
12.0874354,370
12.09579103,400
12.10414666,404
12.1125023,408
12.12085793,377
12.12921357,369
12.1375692,386
12.14592484,388
12.15428047,410
12.16263611,410
12.17099174,429
12.17934737,399
12.18770301,435
12.19605864,368
12.20441428,377
12.21276991,416
12.22112555,370
12.22948118,434
12.23783682,371
12.24619245,406
12.25454809,376
12.26290372,390
12.27125935,381
12.27961499,408
12.28797062,390
12.29632626,378
12.30468189,363
12.31303753,340
12.32139316,376
12.3297488,398
12.33810443,365
12.34646007,389
12.3548157,352
12.36317133,403
12.37152697,349
12.3798826,376
12.38823824,363
12.39659387,333
12.40494951,403
12.41330514,395
12.42166078,374
12.43001641,397
12.43837205,365
12.44672768,367
12.45508331,344
